subject,item,cond,sentence,rating,age,sex,L1,bilingual,impairment,education
plausibility_1,92,intro,Der Rektor unterrichtete.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,92,distr_anim,Der Schüler unterrichtete.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,92,subject,Die Referendarin unterrichtete.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,118,distr_anim,Der Fachmann übertrieb.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,118,subject,Der Hersteller übertrieb.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,118,distr_inan,Der Rohstoff übertrieb.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,118,intro,Die Künstlerin übertrieb.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,104,intro,Der Fan lief.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,104,distr_inan,Der Pass lief.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,104,distr_anim,Der Gegner lief.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,104,subject,Der Fußballer lief.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,64,intro,Die Assistentin fastete.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,64,distr_inan,Die Sendung fastete.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,64,subject,Die Moderatorin fastete.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,64,distr_anim,Die Beraterin fastete.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,108,distr_inan,Die Immobilie sagte ab.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,108,subject,Die Interessentin sagte ab.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,108,intro,Das Hausverwalter sagte ab.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,108,distr_anim,Der Makler sagte ab.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,67,distr_anim,Der Sponsor kürzte ab.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,67,distr_inan,Die Route kürzte ab.,3,27,weiblich,deutsch,nein,nein,master
plausibility_1,67,intro,Die Trainerin kürzte ab.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,67,subject,Der Skifahrer kürzte ab.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,72,distr_anim,Der Therapeut gab auf.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,72,intro,Der Arzt gab auf.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,72,subject,Der Veteran gab auf.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,72,distr_inan,Die Therapie gab auf.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,58,subject,Die Mutter kam.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,58,intro,Die Kita-Leiterin kam.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,58,distr_inan,Das Essen kam.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,58,distr_anim,Die Erzieherin kam.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,80,intro,Die Marktleiterin kämpfte.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,80,distr_inan,Die Schichtarbeit kämpfte.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,80,subject,Die Kassiererin kämpfte.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,80,distr_anim,Die Aushilfe kämpfte.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,37,subject,Die Zeugin kooperierte.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,37,distr_inan,Der Angriff kooperierte.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,37,intro,Der Staatsanwalt kooperierte.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,37,distr_anim,Der Attentäter kooperierte.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,99,subject,Die Kollegin schwieg.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,99,distr_inan,Die Software schwieg.,3,27,weiblich,deutsch,nein,nein,master
plausibility_1,99,intro,Der IT-Spezialist schwieg.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,99,distr_anim,Der Firmenchef schwieg.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,103,subject,Der Elitesoldat tötete.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,103,distr_inan,Die Strategie tötete.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,103,distr_anim,Der Kampftaucher tötete.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,103,intro,Der Befehlshaber tötete.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,86,distr_anim,Die Schwiegermutter fuhr los.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,86,distr_inan,Die Planung fuhr los.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,86,intro,Der Brautvater fuhr los.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,86,subject,Die Trauzeugin fuhr los.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,13,distr_anim,Der Richter weinte.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,13,intro,Der Protokollant weinte.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,13,distr_inan,Die Geldstrafe weinte.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,13,subject,Die Beschuldigte weinte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,65,distr_anim,Der Tierarzt leistete viel.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,65,subject,Die Tierpflegerin leistete viel.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,65,distr_inan,Der Stall leistete viel.,3,27,weiblich,deutsch,nein,nein,master
plausibility_1,65,intro,Der Zooleiter leistete viel.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,55,intro,Der Schneider kaufte ein.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,55,distr_anim,Das Model kaufte ein.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,55,distr_inan,Das Material kaufte ein.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,55,subject,Der Designer kaufte ein.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,15,distr_anim,Der Koch grüßte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,15,distr_inan,Die Bezahlung grüßte.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,15,intro,Der Wirt grüßte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,15,subject,Die Kellnerin grüßte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,17,distr_anim,Der Handlanger dankte ab.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,17,distr_inan,Die Vergeltung dankte ab.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,17,subject,Der König dankte ab.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,17,intro,Der Thronfolger dankte ab.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,22,distr_inan,Der Untergrund plante.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,22,subject,Der Statiker plante.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,22,intro,Der Auftraggeber plante.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,22,distr_anim,Der Lieferant plante.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,110,distr_anim,Der Hausmeister kassierte ab.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,110,distr_inan,Die Abrechnung kassierte ab.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,110,subject,Der Eigentümer kassierte ab.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,110,intro,Der Mieter kassierte ab.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,105,distr_anim,Der Lieferant reiste an.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,105,intro,Die Floristin reiste an.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,105,distr_inan,Die Blumenauswahl reiste an.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,105,subject,Die Braut reiste an.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,5,subject,Der Maurer passte auf.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,5,intro,Der Architekt passte auf.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,5,distr_inan,Das Fundament passte auf.,3,27,weiblich,deutsch,nein,nein,master
plausibility_1,5,distr_anim,Der Leiharbeiter passte auf.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,36,subject,Die Schauspielerin probte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,36,distr_inan,Das Licht probte.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,36,intro,Der Regisseur probte.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,36,distr_anim,Der Techniker probte.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,26,intro,Der Kardiologe arbeitete.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,26,distr_inan,Die Dosierung arbeitete.,3,27,weiblich,deutsch,nein,nein,master
plausibility_1,26,distr_anim,Der Patient arbeitete.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,26,subject,Die Apothekerin arbeitete.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,1,distr_anim,Der Vorgesetzte log.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,1,intro,Der Journalist log.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,1,subject,Die Kollegin log.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,1,distr_inan,Der Skandal log.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,107,distr_inan,Das Stück spielte.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,107,distr_anim,Der Pianist spielte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,107,intro,Der Dirigent spielte.,3,27,weiblich,deutsch,nein,nein,master
plausibility_1,107,subject,Der Violinist spielte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,9,distr_anim,Die Politikerin demonstrierte.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,9,intro,Der Naturschützer demonstrierte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,9,subject,Die Aktivistin demonstrierte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,9,distr_inan,Die Situation demonstrierte.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,7,intro,Der Laborleiter dokumentierte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,7,distr_anim,Die Laborantin dokumentierte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,7,distr_inan,Die Messung dokumentierte.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,7,subject,Der Wissenschaftler dokumentierte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,40,distr_anim,Der Messdiener reagierte.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,40,intro,Der Pastor reagierte.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,40,distr_inan,Die Orgel reagierte.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,40,subject,Die Musikerin reagierte.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,66,intro,Die Ehefrau kam zurück.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,66,distr_inan,Der Einsatz kam zurück.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,66,distr_anim,Der General kam zurück.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,66,subject,Der Soldat kam zurück.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,69,subject,Die Mutter dachte nach.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,69,distr_inan,Die Klassenfahrt dachte nach.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,69,intro,Die Tante dachte nach.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,69,distr_anim,Der Lehrer dachte nach.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,6,intro,Der Trauzeuge stolperte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,6,distr_anim,Die Braut stolperte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,6,subject,Der Bräutigam stolperte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,6,distr_inan,Die Kreuzfahrt stolperte.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,45,subject,Der Verdächtigte mordete.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,45,intro,Der Ermittler mordete.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,45,distr_anim,Der Anführer mordete.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,45,distr_inan,Die Tat mordete.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,111,intro,Der Pressesprecher demonstrierte.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,111,distr_inan,Die Verhandlung demonstrierte.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,111,subject,Der Naturschützer demonstrierte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,111,distr_anim,Der Vermittler demonstrierte.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,71,subject,Der Sportler joggte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,71,distr_anim,Der Coach joggte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,71,intro,Die Verlobte joggte.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,71,distr_inan,Der Wettkampf joggte.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,109,intro,Der Bräutigam fragte nach.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,109,distr_anim,Der Goldschmied fragte nach.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,109,distr_inan,Der Diamantring fragte nach.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,109,subject,Die Planerin fragte nach.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,38,subject,Der Menschenrechtler kämpfte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,38,intro,Der Referent kämpfte.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,38,distr_anim,Der Anwalt kämpfte.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,38,distr_inan,Die Rettung kämpfte.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,91,distr_anim,Die Richterin arbeitete.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,91,subject,Die Anwältin arbeitete.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,91,distr_inan,Das Urteil arbeitete.,3,27,weiblich,deutsch,nein,nein,master
plausibility_1,91,intro,Die Mandantin arbeitete.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,73,distr_inan,Der Anschlusszug pfiff.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,73,intro,Der Passagier pfiff.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,73,subject,Die Schaffnerin pfiff.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,73,distr_anim,Der Zugführer pfiff.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,98,subject,Der Sänger trat auf.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,98,distr_inan,Die Kritik trat auf.,3,27,weiblich,deutsch,nein,nein,master
plausibility_1,98,distr_anim,Der Kritiker trat auf.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,98,intro,Der Manager trat auf.,5,27,weiblich,deutsch,nein,nein,master
plausibility_1,115,distr_anim,Der Designer beriet.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,115,distr_inan,Das Brillengestell beriet.,3,27,weiblich,deutsch,nein,nein,master
plausibility_1,115,subject,Der Optiker beriet.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,115,intro,Der Kunde beriet.,4,27,weiblich,deutsch,nein,nein,master
plausibility_1,33,subject,Die Konzernchefin agierte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,33,distr_anim,Die Personalrätin agierte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,33,distr_inan,Der Vertrag agierte.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,33,intro,Die Investorin agierte.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,56,subject,Die Ministerin schwieg.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,56,distr_anim,Der Kandidat schwieg.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,56,distr_inan,Der Beschluss schwieg.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,56,intro,Der Nachrichtensprecher schwieg.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,112,subject,Die Kundin buchte um.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,112,distr_inan,Der Preis buchte um.,2,27,weiblich,deutsch,nein,nein,master
plausibility_1,112,distr_anim,Der Verkäufer buchte um.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,112,intro,Der Geschäftsführer buchte um.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,21,distr_inan,Die Investition betrog.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,21,subject,Der Börsenmakler betrog.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,21,distr_anim,Der Informant betrog.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,21,intro,Der Aufsichtsrat betrog.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,93,distr_inan,Die Haarfarbe putzte.,1,27,weiblich,deutsch,nein,nein,master
plausibility_1,93,subject,Der Friseur putzte.,6,27,weiblich,deutsch,nein,nein,master
plausibility_1,93,distr_anim,Der Nachbar putzte.,7,27,weiblich,deutsch,nein,nein,master
plausibility_1,93,intro,Der Lehrling putzte.,6,27,weiblich,deutsch,nein,nein,master
plausibility_2,78,distr_inan,Der Auftritt ging aus.,1,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,78,subject,Der Kumpel ging aus.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,78,distr_anim,Der Rapper ging aus.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,78,intro,Der Jugendliche ging aus.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,100,distr_anim,Der Assistenzarzt traf ein.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,100,subject,Der Lebensgefährte traf ein.,5,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,100,distr_inan,Die Geburt traf ein.,1,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,100,intro,Die Hebamme traf ein.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,70,subject,Die Polizistin handelte.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,70,distr_inan,Der Wagen handelte.,1,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,70,intro,Der Vorgesetzte handelte.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,70,distr_anim,Der Mann handelte.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,71,distr_anim,Der Coach joggte.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,71,distr_inan,Der Wettkampf joggte.,1,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,71,subject,Der Sportler joggte.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,71,intro,Die Verlobte joggte.,6,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,114,distr_anim,Die Lektorin schrieb.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,114,distr_inan,Die Lesung schrieb.,1,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,114,subject,Die Autorin schrieb.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,114,intro,Die Leserin schrieb.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,111,distr_inan,Die Verhandlung demonstrierte.,1,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,111,subject,Der Naturschützer demonstrierte.,7,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,111,intro,Der Pressesprecher demonstrierte.,5,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,111,distr_anim,Der Vermittler demonstrierte.,5,31,männlich,deutsch,nein,nein,bachelor
plausibility_2,65,subject,Die Tierpflegerin leistete viel.,7,31,männlich,deutsch,nein,nein,bachelor
